,Id,sales0,sales1,sales2,sales3,sales4,country,State,CouSub,countyname,storecode,Areaname,countytownname,population,state_alpha,store_Type,prediction,prediction_probablitiy
764,3301941700,998,718,819,1352,1375,19.0,33,41700,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",Lempster town,1154.0,NH,Supermarket Type2,0,0.3275439048585395
765,3301962340,998,718,819,1352,1375,19.0,33,62340,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",Plainfield town,2364.0,NH,Supermarket Type1,0,0.32769490164984594
766,3301972740,998,718,819,1352,1375,19.0,33,72740,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",Springfield town,1311.0,NH,Supermarket Type1,0,0.3303124840674284
767,3301975060,998,718,819,1352,1375,19.0,33,75060,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",Sunapee town,3365.0,NH,Grocery Store,0,0.3324291563270574
768,3400199999,1176,817,947,1626,1890,1.0,34,99999,Atlantic County,METRO12100M12100,"Atlantic City-Hammonton, NJ MSA",Atlantic County,274549.0,NJ,Supermarket Type1,1,0.7896193785597004
769,3400999999,1122,668,833,1588,1671,9.0,34,99999,Cape May County,METRO36140M36140,"Ocean City, NJ MSA",Cape May County,97265.0,NJ,Grocery Store,1,0.6160062216345639
770,3401599999,1156,814,959,1440,1546,15.0,34,99999,Gloucester County,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Gloucester County,288288.0,NJ,Supermarket Type1,1,0.9351496739552424
771,3401799999,1315,1009,1109,1673,1847,17.0,34,99999,Hudson County,METRO35620MM3640,"Jersey City, NJ HUD Metro FMR Area",Hudson County,634266.0,NJ,Supermarket Type1,1,0.8183458964576696
772,3401999999,1495,952,1214,1940,2545,19.0,34,99999,Hunterdon County,METRO35620MM5015,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",Hunterdon County,128349.0,NJ,Supermarket Type1,1,0.8507701936497568
773,3402599999,1373,936,1106,1903,2239,25.0,34,99999,Monmouth County,METRO35620MM5190,"Monmouth-Ocean, NJ HUD Metro FMR Area",Monmouth County,630380.0,NJ,Grocery Store,1,0.8029175812630692
774,3402799999,1269,1025,1063,1637,1871,27.0,34,99999,Morris County,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",Morris County,492276.0,NJ,Grocery Store,1,0.8787637032224805
775,3402999999,1373,936,1106,1903,2239,29.0,34,99999,Ocean County,METRO35620MM5190,"Monmouth-Ocean, NJ HUD Metro FMR Area",Ocean County,576567.0,NJ,Supermarket Type2,1,0.7935087353703997
776,3403399999,1156,814,959,1440,1546,33.0,34,99999,Salem County,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Salem County,66083.0,NJ,Supermarket Type3,1,0.8381326341924595
777,3403599999,1495,952,1214,1940,2545,35.0,34,99999,Somerset County,METRO35620MM5015,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",Somerset County,323444.0,NJ,Supermarket Type1,1,0.8652890078105986
778,3403799999,1269,1025,1063,1637,1871,37.0,34,99999,Sussex County,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",Sussex County,149265.0,NJ,Supermarket Type1,1,0.9066144249120891
779,3404199999,1124,687,921,1469,1638,41.0,34,99999,Warren County,METRO10900MM5640,"Warren County, NJ HUD Metro FMR Area",Warren County,108692.0,NJ,Supermarket Type3,1,0.6835918936994738
780,3500399999,631,473,532,930,947,3.0,35,99999,Catron County,NCNTY35003N35003,"Catron County, NM",Catron County,3725.0,NM,Supermarket Type1,0,0.17327511775269488
781,3500599999,631,425,466,891,1101,5.0,35,99999,Chaves County,NCNTY35005N35005,"Chaves County, NM",Chaves County,65645.0,NM,Supermarket Type1,0,0.2957643315487106
782,3500999999,631,466,469,922,1118,9.0,35,99999,Curry County,NCNTY35009N35009,"Curry County, NM",Curry County,48376.0,NM,Supermarket Type1,0,0.26537964952966325
783,3501199999,631,473,532,930,947,11.0,35,99999,De Baca County,NCNTY35011N35011,"De Baca County, NM",De Baca County,2022.0,NM,Supermarket Type1,0,0.17857582630626723
784,3501999999,631,473,491,930,947,19.0,35,99999,Guadalupe County,NCNTY35019N35019,"Guadalupe County, NM",Guadalupe County,4687.0,NM,Supermarket Type1,0,0.2396444339055251
785,3502899999,1006,603,776,1315,1704,28.0,35,99999,Los Alamos County,NCNTY35028N35028,"Los Alamos County, NM",Los Alamos County,17950.0,NM,Supermarket Type1,0,0.3384105281754581
786,3502999999,631,473,531,910,913,29.0,35,99999,Luna County,NCNTY35029N35029,"Luna County, NM",Luna County,25095.0,NM,Supermarket Type1,0,0.16915339930107734
787,3503399999,631,473,532,831,947,33.0,35,99999,Mora County,NCNTY35033N35033,"Mora County, NM",Mora County,4881.0,NM,Supermarket Type1,0,0.19840729530055046
788,3504799999,638,380,524,843,873,47.0,35,99999,San Miguel County,NCNTY35047N35047,"San Miguel County, NM",San Miguel County,29393.0,NM,Supermarket Type2,0,0.3622113093734613
789,3601199999,749,554,589,982,1172,11.0,36,99999,Cayuga County,NCNTY36011N36011,"Cayuga County, NY",Cayuga County,80026.0,NY,Supermarket Type1,1,0.5879738112163028
790,3601799999,656,520,523,930,960,17.0,36,99999,Chenango County,NCNTY36017N36017,"Chenango County, NY",Chenango County,50477.0,NY,Grocery Store,0,0.2531087920679253
791,3601999999,845,589,662,1134,1223,19.0,36,99999,Clinton County,NCNTY36019N36019,"Clinton County, NY",Clinton County,82128.0,NY,Grocery Store,1,0.5048349735489828
792,3604199999,675,514,569,841,971,41.0,36,99999,Hamilton County,NCNTY36041N36041,"Hamilton County, NY",Hamilton County,4836.0,NY,Supermarket Type1,0,0.18300936940274917
793,3606599999,714,551,561,946,1062,65.0,36,99999,Oneida County,METRO46540M46540,"Utica-Rome, NY MSA",Oneida County,234878.0,NY,Supermarket Type3,1,0.7045551909734572
794,3606999999,867,585,712,1093,1168,69.0,36,99999,Ontario County,METRO40380M40380,"Rochester, NY MSA",Ontario County,107931.0,NY,Supermarket Type1,1,0.8589126278520239
795,3607199999,1188,837,966,1488,1588,71.0,36,99999,Orange County,METRO39100M39100,"Poughkeepsie-Newburgh-Middletown, NY MSA",Orange County,372813.0,NY,Supermarket Type1,1,0.9136721159233936
796,3607599999,792,555,619,1039,1140,75.0,36,99999,Oswego County,METRO45060M45060,"Syracuse, NY MSA",Oswego County,122109.0,NY,Supermarket Type1,1,0.8385920507511067
797,3608999999,777,539,612,1043,1129,89.0,36,99999,St. Lawrence County,NCNTY36089N36089,"St. Lawrence County, NY",St. Lawrence County,111944.0,NY,Supermarket Type2,1,0.6448003007742165
798,3609599999,968,690,782,1206,1294,95.0,36,99999,Schoharie County,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",Schoharie County,32749.0,NY,Supermarket Type1,1,0.5997969396621274
799,3609999999,712,486,601,1016,1020,99.0,36,99999,Seneca County,NCNTY36099N36099,"Seneca County, NY",Seneca County,35251.0,NY,Supermarket Type1,0,0.33152915921367954
800,3611399999,863,555,710,1159,1324,113.0,36,99999,Warren County,METRO24020M24020,"Glens Falls, NY MSA",Warren County,65707.0,NY,Supermarket Type3,1,0.797251762154254
801,3700999999,632,441,482,787,845,9.0,37,99999,Ashe County,NCNTY37009N37009,"Ashe County, NC",Ashe County,27281.0,NC,Supermarket Type1,0,0.2544297397047399
802,3701199999,709,520,524,1045,1048,11.0,37,99999,Avery County,NCNTY37011N37011,"Avery County, NC",Avery County,17797.0,NC,Grocery Store,0,0.2414220551218767
803,3702399999,632,511,533,827,1028,23.0,37,99999,Burke County,METRO25860M25860,"Hickory-Lenoir-Morganton, NC MSA",Burke County,90912.0,NC,Supermarket Type2,1,0.5711768101179858
804,3702999999,808,643,647,1006,1216,29.0,37,99999,Camden County,NCNTY37029N37029,"Camden County, NC",Camden County,9980.0,NC,Supermarket Type1,0,0.328355425689186
805,3703599999,632,511,533,827,1028,35.0,37,99999,Catawba County,METRO25860M25860,"Hickory-Lenoir-Morganton, NC MSA",Catawba County,154358.0,NC,Supermarket Type1,1,0.6194011256881494
806,3704599999,632,498,501,877,917,45.0,37,99999,Cleveland County,NCNTY37045N37045,"Cleveland County, NC",Cleveland County,98078.0,NC,Grocery Store,1,0.518668474868784
807,3704999999,761,453,562,987,1328,49.0,37,99999,Craven County,NCNTY37049N37049,"Craven County, NC",Craven County,103505.0,NC,Supermarket Type1,1,0.7969494238303838
808,3705599999,883,622,653,1239,1480,55.0,37,99999,Dare County,NCNTY37055N37055,"Dare County, NC",Dare County,33920.0,NC,Supermarket Type2,0,0.4371613562678012
809,3705999999,687,540,561,991,1046,59.0,37,99999,Davie County,METRO49180M49180,"Winston-Salem, NC MSA",Davie County,41240.0,NC,Supermarket Type1,0,0.38055671486028647
810,3706599999,659,530,533,899,948,65.0,37,99999,Edgecombe County,METRO40580M40580,"Rocky Mount, NC MSA",Edgecombe County,56552.0,NC,Supermarket Type1,0,0.2441652566681581
811,3707999999,632,464,467,793,845,79.0,37,99999,Greene County,METRO24780N37079,"Greene County, NC HUD Metro FMR Area",Greene County,21362.0,NC,Supermarket Type3,0,0.29083023179091283
812,3709599999,779,620,623,970,1041,95.0,37,99999,Hyde County,NCNTY37095N37095,"Hyde County, NC",Hyde County,5810.0,NC,Grocery Store,0,0.3410032240426001
813,3710199999,918,663,774,1189,1477,101.0,37,99999,Johnston County,METRO39580M39580,"Raleigh-Cary, NC MSA",Johnston County,168878.0,NC,Supermarket Type1,1,0.8704546987862062
814,3711199999,632,464,467,789,1034,111.0,37,99999,McDowell County,NCNTY37111N37111,"McDowell County, NC",McDowell County,44996.0,NC,Supermarket Type3,0,0.25693724003894314
815,3712999999,847,639,685,1117,1274,129.0,37,99999,New Hanover County,METRO48900M48900,"Wilmington, NC HUD Metro FMR Area",New Hanover County,202667.0,NC,Supermarket Type1,1,0.7820313624112392
816,3713799999,632,464,467,902,1106,137.0,37,99999,Pamlico County,NCNTY37137N37137,"Pamlico County, NC",Pamlico County,13144.0,NC,Supermarket Type1,0,0.2021917655917546
817,3715199999,704,518,594,957,1080,151.0,37,99999,Randolph County,METRO24660M24660,"Greensboro-High Point, NC HUD Metro FMR Area",Randolph County,141752.0,NC,Supermarket Type1,1,0.8022930188060996
818,3716999999,687,540,561,991,1046,169.0,37,99999,Stokes County,METRO49180M49180,"Winston-Salem, NC MSA",Stokes County,47401.0,NC,Supermarket Type1,0,0.4241909613929074
819,3717399999,646,474,477,805,974,173.0,37,99999,Swain County,NCNTY37173N37173,"Swain County, NC",Swain County,13981.0,NC,Supermarket Type1,0,0.1786899711959198
820,3719199999,637,452,471,830,1015,191.0,37,99999,Wayne County,METRO24140M24140,"Goldsboro, NC MSA",Wayne County,122623.0,NC,Supermarket Type1,1,0.5425379456456856
821,3719799999,687,540,561,991,1046,197.0,37,99999,Yadkin County,METRO49180M49180,"Winston-Salem, NC MSA",Yadkin County,38406.0,NC,Supermarket Type3,0,0.3996806152890632
822,3719999999,632,474,477,795,845,199.0,37,99999,Yancey County,NCNTY37199N37199,"Yancey County, NC",Yancey County,17818.0,NC,Supermarket Type2,0,0.23618743128216804
823,3800799999,612,487,490,762,830,7.0,38,99999,Billings County,NCNTY38007N38007,"Billings County, ND",Billings County,783.0,ND,Supermarket Type1,0,0.15430609191122227
824,3800999999,600,440,443,747,802,9.0,38,99999,Bottineau County,NCNTY38009N38009,"Bottineau County, ND",Bottineau County,6429.0,ND,Supermarket Type2,0,0.11411847282205041
825,3801199999,645,521,544,950,954,11.0,38,99999,Bowman County,NCNTY38011N38011,"Bowman County, ND",Bowman County,3151.0,ND,Supermarket Type1,0,0.14528607859856782
826,3801399999,600,462,465,776,802,13.0,38,99999,Burke County,NCNTY38013N38013,"Burke County, ND",Burke County,1968.0,ND,Supermarket Type1,0,0.10977507047276573
827,3802799999,600,485,506,884,887,27.0,38,99999,Eddy County,NCNTY38027N38027,"Eddy County, ND",Eddy County,2385.0,ND,Grocery Store,0,0.27572625083857083
828,3802999999,600,485,506,884,1001,29.0,38,99999,Emmons County,NCNTY38029N38029,"Emmons County, ND",Emmons County,3550.0,ND,Supermarket Type1,0,0.20830565623327663
829,3803199999,600,466,469,883,1063,31.0,38,99999,Foster County,NCNTY38031N38031,"Foster County, ND",Foster County,3343.0,ND,Grocery Store,0,0.18204018516323905
830,3803599999,719,441,537,973,1173,35.0,38,99999,Grand Forks County,METRO24220M24220,"Grand Forks, ND-MN MSA",Grand Forks County,66861.0,ND,Supermarket Type1,1,0.7169571140761535
831,3803999999,600,485,506,884,1063,39.0,38,99999,Griggs County,NCNTY38039N38039,"Griggs County, ND",Griggs County,2420.0,ND,Supermarket Type3,0,0.2220894409556064
832,3805199999,600,440,443,747,803,51.0,38,99999,McIntosh County,NCNTY38051N38051,"McIntosh County, ND",McIntosh County,2809.0,ND,Grocery Store,0,0.11183532873477019
833,3806199999,1093,883,922,1361,1907,61.0,38,99999,Mountrail County,NCNTY38061N38061,"Mountrail County, ND",Mountrail County,7673.0,ND,Supermarket Type3,1,0.5794882516088965
834,3806399999,600,485,506,836,839,63.0,38,99999,Nelson County,NCNTY38063N38063,"Nelson County, ND",Nelson County,3126.0,ND,Supermarket Type1,0,0.21075049226621786
835,3807599999,600,440,443,884,887,75.0,38,99999,Renville County,NCNTY38075N38075,"Renville County, ND",Renville County,2470.0,ND,Supermarket Type2,0,0.21168170103030784
836,3807999999,600,485,506,884,966,79.0,38,99999,Rolette County,NCNTY38079N38079,"Rolette County, ND",Rolette County,13937.0,ND,Supermarket Type2,0,0.2063050243831865
837,3808199999,600,440,443,865,945,81.0,38,99999,Sargent County,NCNTY38081N38081,"Sargent County, ND",Sargent County,3829.0,ND,Supermarket Type1,0,0.13076023744497864
838,3808999999,741,599,625,1028,1032,89.0,38,99999,Stark County,NCNTY38089N38089,"Stark County, ND",Stark County,24199.0,ND,Supermarket Type1,0,0.223427228026158
839,3810199999,1142,812,866,1683,1752,101.0,38,99999,Ward County,NCNTY38101N38101,"Ward County, ND",Ward County,61675.0,ND,Supermarket Type1,1,0.5892661252264834
840,3900799999,646,426,496,874,879,7.0,39,99999,Ashtabula County,NCNTY39007N39007,"Ashtabula County, OH",Ashtabula County,101497.0,OH,Supermarket Type1,1,0.5658089186527256
841,3901399999,634,481,509,814,847,13.0,39,99999,Belmont County,METRO48540M48540,"Wheeling, WV-OH MSA",Belmont County,70400.0,OH,Supermarket Type1,1,0.7860211836323285
842,3901799999,769,463,579,1065,1173,17.0,39,99999,Butler County,METRO17140M17140,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",Butler County,368130.0,OH,Supermarket Type1,1,0.7754917030424
843,3902199999,634,413,519,934,1008,21.0,39,99999,Champaign County,NCNTY39021N39021,"Champaign County, OH",Champaign County,40097.0,OH,Supermarket Type3,0,0.27672215735760647
844,3902399999,680,463,522,896,982,23.0,39,99999,Clark County,METRO44220M44220,"Springfield, OH MSA",Clark County,138333.0,OH,Supermarket Type1,1,0.6949377956666651
845,3903399999,634,390,469,894,898,33.0,39,99999,Crawford County,NCNTY39033N39033,"Crawford County, OH",Crawford County,43784.0,OH,Supermarket Type1,0,0.2801230181669036
846,3904199999,811,501,624,1046,1209,41.0,39,99999,Delaware County,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",Delaware County,174214.0,OH,Supermarket Type1,1,0.79349121261951
847,3905399999,634,431,510,836,944,53.0,39,99999,Gallia County,NCNTY39053N39053,"Gallia County, OH",Gallia County,30934.0,OH,Supermarket Type2,0,0.3708911550012036
848,3905599999,764,502,603,1023,1057,55.0,39,99999,Geauga County,METRO17460M17460,"Cleveland-Elyria-Mentor, OH MSA",Geauga County,93389.0,OH,Supermarket Type1,1,0.8187409390660944
849,3905799999,726,493,554,972,1089,57.0,39,99999,Greene County,METRO19380M19380,"Dayton, OH HUD Metro FMR Area",Greene County,161573.0,OH,Supermarket Type1,1,0.8371801140380091
850,3905999999,634,377,496,792,884,59.0,39,99999,Guernsey County,NCNTY39059N39059,"Guernsey County, OH",Guernsey County,40087.0,OH,Supermarket Type1,0,0.4022973308253491
851,3909599999,679,404,518,916,968,95.0,39,99999,Lucas County,METRO45780M45780,"Toledo, OH MSA",Lucas County,441815.0,OH,Supermarket Type1,1,0.7393614789063703
852,3910199999,708,486,552,938,1039,101.0,39,99999,Marion County,NCNTY39101N39101,"Marion County, OH",Marion County,66501.0,OH,Supermarket Type3,1,0.5654617158125668
853,3910599999,634,431,478,824,962,105.0,39,99999,Meigs County,NCNTY39105N39105,"Meigs County, OH",Meigs County,23770.0,OH,Supermarket Type3,0,0.18273986172066675
854,3910799999,669,454,494,926,929,107.0,39,99999,Mercer County,NCNTY39107N39107,"Mercer County, OH",Mercer County,40814.0,OH,Supermarket Type1,0,0.3381903180433094
855,3910999999,726,493,554,972,1089,109.0,39,99999,Miami County,METRO19380M19380,"Dayton, OH HUD Metro FMR Area",Miami County,102506.0,OH,Supermarket Type1,1,0.8270027309893415
856,3911799999,811,501,624,1046,1209,117.0,39,99999,Morrow County,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",Morrow County,34827.0,OH,Supermarket Type1,1,0.7346174402051341
857,3912799999,634,431,469,831,887,127.0,39,99999,Perry County,NCNTY39127N39127,"Perry County, OH",Perry County,36058.0,OH,Supermarket Type1,0,0.2644206745524859
858,3912999999,811,501,624,1046,1209,129.0,39,99999,Pickaway County,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",Pickaway County,55698.0,OH,Grocery Store,1,0.7310935294581582
859,3913399999,776,494,574,999,1037,133.0,39,99999,Portage County,METRO10420M10420,"Akron, OH MSA",Portage County,161419.0,OH,Supermarket Type1,1,0.8060830163214846
860,3914399999,634,431,521,837,1123,143.0,39,99999,Sandusky County,NCNTY39143N39143,"Sandusky County, OH",Sandusky County,60944.0,OH,Supermarket Type1,0,0.27579991186144476
861,3914999999,677,422,500,843,905,149.0,39,99999,Shelby County,NCNTY39149N39149,"Shelby County, OH",Shelby County,49423.0,OH,Supermarket Type1,0,0.30704514618508455
862,4004799999,630,423,531,840,941,47.0,40,99999,Garfield County,NCNTY40047N40047,"Garfield County, OK",Garfield County,60580.0,OK,Supermarket Type2,0,0.3101471010761126
863,4004999999,623,393,460,776,868,49.0,40,99999,Garvin County,NCNTY40049N40049,"Garvin County, OK",Garvin County,27576.0,OK,Supermarket Type3,0,0.2817448927259906
864,4005599999,648,456,533,807,977,55.0,40,99999,Greer County,NCNTY40055N40055,"Greer County, OK",Greer County,6239.0,OK,Supermarket Type1,0,0.20626600345891707
865,4007999999,623,491,494,818,1015,79.0,40,99999,Le Flore County,METRO22900N40079,"Le Flore County, OK HUD Metro FMR Area",Le Flore County,50384.0,OK,Supermarket Type2,0,0.21747427099903915
866,4009199999,623,421,460,776,1103,91.0,40,99999,McIntosh County,NCNTY40091N40091,"McIntosh County, OK",McIntosh County,20252.0,OK,Supermarket Type1,0,0.14466378293152107
867,4009599999,632,445,467,869,918,95.0,40,99999,Marshall County,NCNTY40095N40095,"Marshall County, OK",Marshall County,15840.0,OK,Supermarket Type1,0,0.10788200706749253
868,4010999999,748,503,584,1024,1229,109.0,40,99999,Oklahoma County,METRO36420M36420,"Oklahoma City, OK HUD Metro FMR Area",Oklahoma County,718633.0,OK,Supermarket Type1,1,0.884662517186976
869,4011999999,697,434,535,1015,1234,119.0,40,99999,Payne County,NCNTY40119N40119,"Payne County, OK",Payne County,77350.0,OK,Grocery Store,1,0.7155858773235706
870,4013999999,626,441,528,780,1109,139.0,40,99999,Texas County,NCNTY40139N40139,"Texas County, OK",Texas County,20640.0,OK,Supermarket Type1,0,0.24609184900328746
871,4014199999,623,439,468,809,833,141.0,40,99999,Tillman County,NCNTY40141N40141,"Tillman County, OK",Tillman County,7992.0,OK,Supermarket Type2,0,0.24707682455965535
872,4014399999,783,494,601,1062,1183,143.0,40,99999,Tulsa County,METRO46140M46140,"Tulsa, OK HUD Metro FMR Area",Tulsa County,603403.0,OK,Supermarket Type1,1,0.8566614983222121
873,4015199999,623,439,460,776,837,151.0,40,99999,Woods County,NCNTY40151N40151,"Woods County, OK",Woods County,8878.0,OK,Grocery Store,0,0.18428758599763126
874,4100199999,677,515,532,867,951,1.0,41,99999,Baker County,NCNTY41001N41001,"Baker County, OR",Baker County,16134.0,OR,Supermarket Type1,0,0.18329298408805197
875,4100399999,823,490,628,1213,1458,3.0,41,99999,Benton County,METRO18700M18700,"Corvallis, OR MSA",Benton County,85579.0,OR,Supermarket Type1,0,0.46315198576082045
876,4101399999,706,443,572,1040,1209,13.0,41,99999,Crook County,NCNTY41013N41013,"Crook County, OR",Crook County,20978.0,OR,Supermarket Type3,0,0.36541315551590686
877,4102199999,655,422,498,945,1102,21.0,41,99999,Gilliam County,NCNTY41021N41021,"Gilliam County, OR",Gilliam County,1871.0,OR,Supermarket Type1,0,0.29476224589119837
878,4102399999,643,415,500,948,1139,23.0,41,99999,Grant County,NCNTY41023N41023,"Grant County, OR",Grant County,7445.0,OR,Supermarket Type1,0,0.26502575458383404
879,4102599999,643,415,475,801,859,25.0,41,99999,Harney County,NCNTY41025N41025,"Harney County, OR",Harney County,7422.0,OR,Grocery Store,0,0.2175892701005839
880,4103599999,697,430,565,1005,1216,35.0,41,99999,Klamath County,NCNTY41035N41035,"Klamath County, OR",Klamath County,66380.0,OR,Supermarket Type2,1,0.5950760868683468
881,4103999999,829,493,617,1193,1401,39.0,41,99999,Lane County,METRO21660M21660,"Eugene-Springfield, OR MSA",Lane County,351715.0,OR,Supermarket Type1,1,0.6629070573647187
882,4104399999,801,511,592,1166,1279,43.0,41,99999,Linn County,NCNTY41043N41043,"Linn County, OR",Linn County,116672.0,OR,Grocery Store,1,0.6287379086857403
883,4104999999,643,415,475,821,996,49.0,41,99999,Morrow County,NCNTY41049N41049,"Morrow County, OR",Morrow County,11173.0,OR,Supermarket Type1,0,0.21857913677750018
884,4105199999,944,682,793,1391,1672,51.0,41,99999,Multnomah County,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",Multnomah County,735334.0,OR,Supermarket Type1,1,0.77304753247718
885,4105399999,768,538,569,1132,1360,53.0,41,99999,Polk County,METRO41420M41420,"Salem, OR MSA",Polk County,75403.0,OR,Supermarket Type1,1,0.720121030972811
886,4105599999,735,474,620,966,1237,55.0,41,99999,Sherman County,NCNTY41055N41055,"Sherman County, OR",Sherman County,1765.0,OR,Supermarket Type3,0,0.30886542414030604
887,4105799999,773,490,618,1070,1364,57.0,41,99999,Tillamook County,NCNTY41057N41057,"Tillamook County, OR",Tillamook County,25250.0,OR,Supermarket Type1,0,0.3210283119185595
888,4105999999,741,441,555,974,1312,59.0,41,99999,Umatilla County,NCNTY41059N41059,"Umatilla County, OR",Umatilla County,75889.0,OR,Supermarket Type1,1,0.7090642894085615
889,4106199999,675,402,499,923,1165,61.0,41,99999,Union County,NCNTY41061N41061,"Union County, OR",Union County,25748.0,OR,Supermarket Type2,0,0.3714321364021827
890,4106599999,776,557,614,1136,1261,65.0,41,99999,Wasco County,NCNTY41065N41065,"Wasco County, OR",Wasco County,25213.0,OR,Supermarket Type1,0,0.32660352210568927
891,4106799999,944,682,793,1391,1672,67.0,41,99999,Washington County,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",Washington County,529710.0,OR,Supermarket Type2,1,0.7551602259584494
892,4107199999,944,682,793,1391,1672,71.0,41,99999,Yamhill County,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",Yamhill County,99193.0,OR,Grocery Store,1,0.6431162284183213
893,4200399999,786,549,630,987,1050,3.0,42,99999,Allegheny County,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Allegheny County,1223348.0,PA,Supermarket Type1,1,0.7612103068384333
894,4200999999,643,519,535,832,859,9.0,42,99999,Bedford County,NCNTY42009N42009,"Bedford County, PA",Bedford County,49762.0,PA,Supermarket Type3,0,0.10641119909311512
895,4202399999,643,467,542,930,1139,23.0,42,99999,Cameron County,NCNTY42023N42023,"Cameron County, PA",Cameron County,5085.0,PA,Supermarket Type2,0,0.18937642599795865
896,4202599999,972,670,769,1216,1379,25.0,42,99999,Carbon County,METRO10900M10900,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",Carbon County,65249.0,PA,Supermarket Type1,1,0.6002404891235605
897,4203799999,663,519,522,853,1150,37.0,42,99999,Columbia County,NCNTY42037N42037,"Columbia County, PA",Columbia County,67295.0,PA,Supermarket Type2,0,0.3986251010808286
898,4203999999,643,467,520,851,932,39.0,42,99999,Crawford County,NCNTY42039N42039,"Crawford County, PA",Crawford County,88765.0,PA,Supermarket Type1,1,0.6485151947639559
899,4204199999,866,608,678,1117,1157,41.0,42,99999,Cumberland County,METRO25420M25420,"Harrisburg-Carlisle, PA MSA",Cumberland County,235406.0,PA,Supermarket Type1,1,0.7091144815624694
900,4204399999,866,608,678,1117,1157,43.0,42,99999,Dauphin County,METRO25420M25420,"Harrisburg-Carlisle, PA MSA",Dauphin County,268100.0,PA,Supermarket Type1,1,0.7059420025708727
901,4205799999,643,467,542,804,859,57.0,42,99999,Fulton County,NCNTY42057N42057,"Fulton County, PA",Fulton County,14845.0,PA,Grocery Store,0,0.15043675329944692
902,4205999999,643,467,526,801,859,59.0,42,99999,Greene County,NCNTY42059N42059,"Greene County, PA",Greene County,38686.0,PA,Supermarket Type1,0,0.3256192836575191
903,4207599999,812,483,631,1044,1152,75.0,42,99999,Lebanon County,METRO30140M30140,"Lebanon, PA MSA",Lebanon County,133568.0,PA,Supermarket Type2,1,0.6293742800938311
904,4208199999,862,603,681,1141,1168,81.0,42,99999,Lycoming County,METRO48700M48700,"Williamsport, PA MSA",Lycoming County,116111.0,PA,Supermarket Type3,1,0.6354280238509336
905,4208799999,643,498,501,808,859,87.0,42,99999,Mifflin County,NCNTY42087N42087,"Mifflin County, PA",Mifflin County,46682.0,PA,Supermarket Type2,0,0.19984709562023822
906,4209199999,1156,814,959,1440,1546,91.0,42,99999,Montgomery County,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Montgomery County,799874.0,PA,Supermarket Type1,1,0.9427193186709888
907,4209999999,866,608,678,1117,1157,99.0,42,99999,Perry County,METRO25420M25420,"Harrisburg-Carlisle, PA MSA",Perry County,45969.0,PA,Supermarket Type1,0,0.49980479086616886
908,4211399999,643,515,518,888,891,113.0,42,99999,Sullivan County,NCNTY42113N42113,"Sullivan County, PA",Sullivan County,6428.0,PA,Supermarket Type1,0,0.15571323457207178
909,4211999999,696,506,522,954,1094,119.0,42,99999,Union County,NCNTY42119N42119,"Union County, PA",Union County,44947.0,PA,Supermarket Type1,0,0.4537480283991895
910,4212599999,786,549,630,987,1050,125.0,42,99999,Washington County,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Washington County,207820.0,PA,Supermarket Type1,1,0.8623535573215916
911,4400318640,944,686,773,1176,1407,3.0,44,18640,Kent County,METRO39300M39300,"Providence-Fall River, RI-MA HUD Metro FMR Area",Coventry town,35014.0,RI,Supermarket Type2,1,0.5461493532063689
912,4400374300,944,686,773,1176,1407,3.0,44,74300,Kent County,METRO39300M39300,"Providence-Fall River, RI-MA HUD Metro FMR Area",Warwick city,82672.0,RI,Supermarket Type1,1,0.7102104053371833
913,4400378440,944,686,773,1176,1407,3.0,44,78440,Kent County,METRO39300M39300,"Providence-Fall River, RI-MA HUD Metro FMR Area",West Warwick town,29191.0,RI,Supermarket Type1,1,0.6559829604960487
914,4400545460,1185,948,954,1746,2099,5.0,44,45460,Newport County,METRO39300N44005,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",Middletown town,16150.0,RI,Supermarket Type2,1,0.560078506028884
